12:45:50,812 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 5.0.6) for API "JDO"
18:21:15,541 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\dao\RedisGeneratorDao.class" doesnt exist!
18:21:15,541 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\dao\Test.class" doesnt exist!
18:21:15,541 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\dao\TicketDao.class" doesnt exist!
18:21:15,541 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\dao\impl\TicketDaoImpl$1.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\dao\impl\TicketDaoImpl$2.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\controller\TicketController.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\dao\impl\TicketDaoImpl$3.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\controller\UserController.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\dao\impl\TicketDaoImpl.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\dao\RedisGeneratorDao.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\dao\impl\UserDaoImpl.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\dao\Test.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\model\Ticket.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\dao\TicketDao.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\model\User.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\dao\impl\TicketDaoImpl$1.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\service\TicketService.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\dao\impl\TicketDaoImpl$2.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\service\impl\TicketServiceImpl.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\dao\impl\TicketDaoImpl$3.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\dao\impl\TicketDaoImpl.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\dao\impl\UserDaoImpl.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\model\Ticket.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\model\User.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\service\TicketService.class" doesnt exist!
18:21:15,556 (main) ERROR [DataNucleus.Enhancer] - Input file "D:\workspace\moana\target\moana\WEB-INF\classes\lab\io\rush\service\impl\TicketServiceImpl.class" doesnt exist!
18:21:16,260 (main) INFO  [DataNucleus.Enhancer] - Writing class file "D:\workspace\moana\target\classes\lab\io\rush\model\User.class" with enhanced definition
18:21:16,260 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
18:21:16,275 (main) INFO  [DataNucleus.Enhancer] - Writing class file "D:\workspace\moana\target\classes\lab\io\rush\model\User.class" with enhanced definition
18:21:16,275 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
18:30:45,774 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
18:30:46,266 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
18:30:46,267 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
18:31:42,374 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
18:31:42,835 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
18:31:42,835 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
18:32:03,295 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
18:32:03,640 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
18:32:03,640 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
18:32:19,678 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
18:32:19,990 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
18:32:19,991 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
18:32:40,235 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
18:32:40,582 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
18:32:40,583 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
18:44:09,369 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
18:44:09,690 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
18:44:09,690 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
18:47:26,737 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
18:47:27,030 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
18:47:27,030 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
18:49:07,646 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
18:49:07,999 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
18:49:07,999 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
21:48:58,318 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
21:49:01,672 (main) INFO  [DataNucleus.Enhancer] - Writing class file "D:\workspace\moana\target\classes\lab\io\rush\model\User.class" with enhanced definition
21:49:01,672 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
21:49:26,329 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
21:49:26,588 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
21:49:26,588 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
21:50:12,045 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
21:50:13,084 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
21:50:13,090 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
21:54:51,476 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
21:54:51,816 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
21:54:51,826 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
22:00:47,396 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
22:00:47,755 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
22:00:47,755 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
22:18:06,472 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
22:18:07,444 (main) INFO  [DataNucleus.Enhancer] - Writing class file "D:\workspace\moana\target\classes\lab\io\rush\model\User.class" with enhanced definition
22:18:07,447 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
22:18:19,505 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
22:18:20,039 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
22:18:20,040 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
22:18:46,084 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
22:18:47,436 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
22:18:47,436 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
22:18:54,927 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
22:18:56,058 (main) INFO  [DataNucleus.Enhancer] - Writing class file "D:\workspace\moana\target\classes\lab\io\rush\model\User.class" with enhanced definition
22:18:56,059 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
22:18:56,632 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
22:18:57,082 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
22:18:57,082 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
22:19:04,051 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
22:19:04,590 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
22:19:04,590 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
22:22:38,218 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
22:22:38,673 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
22:22:38,673 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
22:23:20,152 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
22:23:20,591 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
22:23:20,592 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
22:25:19,633 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
22:25:20,110 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
22:25:20,110 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
22:26:44,097 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
22:26:44,566 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
22:26:44,567 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
22:27:20,773 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
22:27:21,329 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
22:27:21,330 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
22:27:32,113 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
22:27:32,921 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
22:27:32,921 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:06:20,457 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:06:22,372 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:06:22,373 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:10:19,705 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:10:20,065 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:10:20,065 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:10:49,883 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:10:50,203 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:10:50,203 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:16:01,955 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:16:02,268 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:16:02,268 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:16:18,904 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:16:19,264 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:16:19,264 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:16:36,309 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:16:36,606 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:16:36,606 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:18:04,019 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:18:04,372 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:18:04,372 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:19:49,978 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:19:50,366 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:19:50,367 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:19:52,174 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:19:52,592 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:19:52,592 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:19:53,520 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:19:53,909 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:19:53,909 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:20:09,326 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:20:09,654 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:20:09,654 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:20:55,707 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:20:56,123 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:20:56,123 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:23:54,894 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:23:55,154 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:23:55,154 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:24:29,407 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:24:29,697 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:24:29,697 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:25:58,323 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:25:58,603 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:25:58,603 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:26:33,492 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:26:33,801 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:26:33,801 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:26:45,014 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:26:45,274 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:26:45,274 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:27:15,142 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:27:15,402 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:27:15,402 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:31:13,063 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:31:13,323 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:31:13,323 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:31:15,715 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:31:15,985 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:31:15,985 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:31:59,753 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:32:00,043 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:32:00,043 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:32:04,869 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:32:05,150 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:32:05,150 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:32:25,717 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:32:25,977 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:32:25,977 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:36:30,296 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:36:30,556 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:36:30,556 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:38:07,710 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:38:07,990 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
10:38:07,990 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:55:26,220 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:55:26,506 (main) INFO  [DataNucleus.Enhancer] - Writing class file "D:\workspace\moana\target\classes\lab\io\rush\model\User.class" with enhanced definition
10:55:26,506 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:55:58,464 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:55:58,776 (main) INFO  [DataNucleus.Enhancer] - Writing class file "D:\workspace\moana\target\classes\lab\io\rush\model\User.class" with enhanced definition
10:55:58,776 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:58:54,241 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:58:54,626 (main) INFO  [DataNucleus.Enhancer] - Writing class file "D:\workspace\moana\target\classes\lab\io\rush\model\User.class" with enhanced definition
10:58:54,627 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
10:59:24,349 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
10:59:24,679 (main) INFO  [DataNucleus.Enhancer] - Writing class file "D:\workspace\moana\target\classes\lab\io\rush\model\User.class" with enhanced definition
10:59:24,679 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
11:20:53,782 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
11:20:54,072 (main) INFO  [DataNucleus.Enhancer] - Writing class file "D:\workspace\moana\target\classes\lab\io\rush\model\User.class" with enhanced definition
11:20:54,082 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
11:21:25,799 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
11:21:26,066 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
11:21:26,066 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
11:21:51,966 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
11:21:52,231 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
11:21:52,231 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
11:22:29,585 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
11:22:29,875 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
11:22:29,875 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
11:22:59,174 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 4.1.16) for API "JDO"
11:22:59,443 (main) INFO  [DataNucleus.Enhancer] - Class "lab.io.rush.model.User" is already enhanced.
11:22:59,443 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 1 classes.
